tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
1136,2019-06-06 22:10:52.1220,2019-06-06 22:29:48.9980,494.0,W 26 St & 8 Ave,40.74734825,-73.99723551,3164.0,Columbus Ave & W 72 St,40.7770575,-73.97898475,30856,Subscriber,1968,1
4697,2019-06-28 13:51:55.9380,2019-06-28 15:10:13.2190,2006.0,Central Park S & 6 Ave,40.76590936,-73.97634151,3724.0,7 Ave & Central Park South,40.7667405590595,-73.9790689945221,28614,Customer,1969,0
763,2019-06-16 21:17:33.2290,2019-06-16 21:30:16.7340,443.0,Bedford Ave & S 9 St,40.70853074,-73.96408963,3106.0,Driggs Ave & N Henry St,40.72325,-73.94308,31258,Subscriber,1971,1
350,2019-06-03 15:16:06.6850,2019-06-03 15:21:56.9930,486.0,Broadway & W 29 St,40.7462009,-73.98855723,472.0,E 32 St & Park Ave,40.7457121,-73.98194829,21319,Subscriber,1966,2
765,2019-06-27 10:36:48.2290,2019-06-27 10:49:33.9430,383.0,Greenwich Ave & Charles St,40.735238,-74.000271,248.0,Laight St & Hudson St,40.72185379,-74.00771779,21578,Subscriber,1986,2
1001,2019-06-24 10:12:12.3220,2019-06-24 10:28:53.7410,127.0,Barrow St & Hudson St,40.73172428,-74.00674436,474.0,5 Ave & E 29 St,40.7451677,-73.98683077,16353,Subscriber,1975,1
841,2019-06-03 09:33:06.8710,2019-06-03 09:47:08.8350,3282.0,5 Ave & E 88 St,40.78307,-73.95939,469.0,Broadway & W 53 St,40.76344058,-73.98268129,28921,Subscriber,1973,1
263,2019-06-28 18:17:39.4110,2019-06-28 18:22:03.4040,507.0,E 25 St & 2 Ave,40.73912601,-73.97973776,487.0,E 20 St & FDR Drive,40.73314259,-73.97573881,34915,Subscriber,1985,1
1633,2019-06-14 14:12:47.0950,2019-06-14 14:40:00.3490,3056.0,Kosciuszko St & Nostrand Ave,40.69072549,-73.95133465,3092.0,Berry St & N 8 St,40.7190095,-73.95852515,19040,Subscriber,1980,2
352,2019-06-21 15:16:54.1890,2019-06-21 15:22:46.3470,437.0,Macon St & Nostrand Ave,40.6809833854,-73.9500479759,3569.0,Franklin Ave & St Marks Ave,40.6758324,-73.9561677,20181,Subscriber,1990,2
777,2019-06-12 12:48:42.4240,2019-06-12 13:01:39.9440,168.0,W 18 St & 6 Ave,40.73971301,-73.99456405,524.0,W 43 St & 6 Ave,40.75527307,-73.98316936,26473,Subscriber,1981,1
370,2019-06-27 20:09:18.1740,2019-06-27 20:15:29.1150,402.0,Broadway & E 22 St,40.7403432,-73.98955109,2003.0,1 Ave & E 18 St,40.73381219196632,-73.98054420948029,32772,Customer,1992,1
1341,2019-06-23 10:55:40.6860,2019-06-23 11:18:02.2750,440.0,E 45 St & 3 Ave,40.75255434,-73.97282625,379.0,W 31 St & 7 Ave,40.749156,-73.9916,14597,Customer,1997,1
1050,2019-06-15 11:17:40.2580,2019-06-15 11:35:10.3230,3531.0,Frederick Douglass Blvd & W 129 St,40.8125511,-73.9492286,3551.0,3 Ave & E 112 St,40.795508,-73.941606,29929,Subscriber,1983,1
1416,2019-06-16 16:09:12.1820,2019-06-16 16:32:48.9260,3587.0,Carroll St & Washington Ave,40.6686744,-73.9618148,3590.0,Carroll St & Franklin Ave,40.6679411,-73.9588,21213,Subscriber,1952,1
542,2019-06-29 12:12:52.3590,2019-06-29 12:21:54.5330,446.0,W 24 St & 7 Ave,40.74487634,-73.99529885,174.0,E 25 St & 1 Ave,40.7381765,-73.97738662,32982,Customer,1994,1
860,2019-06-22 11:41:35.2060,2019-06-22 11:55:56.1720,525.0,W 34 St & 11 Ave,40.75594159,-74.0021163,72.0,W 52 St & 11 Ave,40.76727216,-73.99392888,25296,Subscriber,1960,2
549,2019-06-23 10:08:48.1790,2019-06-23 10:17:57.7530,3686.0,Gansevoort St & Hudson St,40.73944820130404,-74.00507032871246,3244.0,University Pl & E 8 St,40.73143724085228,-73.99490341544151,32303,Subscriber,1966,2
500,2019-06-07 23:27:51.7470,2019-06-07 23:36:11.9080,229.0,Great Jones St,40.72743423,-73.99379025,531.0,Forsyth St & Broome St,40.71893904,-73.99266288,19600,Subscriber,1987,2
739,2019-06-18 10:39:44.9540,2019-06-18 10:52:04.4100,358.0,Christopher St & Greenwich St,40.73291553,-74.00711384,257.0,Lispenard St & Broadway,40.71939226,-74.00247214,16769,Subscriber,1988,1
465,2019-06-18 09:59:54.7060,2019-06-18 10:07:40.5240,319.0,Fulton St & Broadway,40.711066,-74.009447,337.0,Old Slip & Front St,40.7037992,-74.00838676,35041,Subscriber,1986,1
150,2019-06-27 19:49:41.3970,2019-06-27 19:52:11.5850,545.0,E 23 St & 1 Ave,40.736502,-73.97809472,174.0,E 25 St & 1 Ave,40.7381765,-73.97738662,38123,Subscriber,1988,2
1718,2019-06-11 18:39:51.7360,2019-06-11 19:08:30.4500,173.0,Broadway & W 49 St,40.76068327096592,-73.9845272898674,3535.0,Mt Morris Park W & W 120 St,40.804038,-73.945925,17320,Subscriber,1986,1
736,2019-06-28 22:30:34.3660,2019-06-28 22:42:51.2630,455.0,1 Ave & E 44 St,40.75001986,-73.96905301,477.0,W 41 St & 8 Ave,40.75640548,-73.9900262,31951,Subscriber,1970,1
766,2019-06-12 08:50:35.7820,2019-06-12 09:03:22.1500,492.0,W 33 St & 7 Ave,40.75019995,-73.99093085,359.0,E 47 St & Park Ave,40.75510267,-73.97498696,33403,Subscriber,1956,1
1123,2019-06-23 19:05:54.7470,2019-06-23 19:24:38.6010,3440.0,Fulton St & Adams St,40.69241829257847,-73.98949474096298,3673.0,Dean St & Franklin Ave,40.67759206937376,-73.955637216568,28455,Subscriber,1984,2
277,2019-06-11 17:44:12.8370,2019-06-11 17:48:50.3330,3664.0,North Moore St & Greenwich St,40.72019521437465,-74.0103006362915,417.0,Barclay St & Church St,40.71291224,-74.01020234,30082,Subscriber,1963,1
1149,2019-06-19 07:46:13.4560,2019-06-19 08:05:22.8930,478.0,11 Ave & W 41 St,40.76030096,-73.99884222,358.0,Christopher St & Greenwich St,40.73291553,-74.00711384,14904,Subscriber,1992,2
3615,2019-06-11 10:11:01.8070,2019-06-11 11:11:17.5670,3178.0,Riverside Dr & W 78 St,40.78414472,-73.98362492,3178.0,Riverside Dr & W 78 St,40.78414472,-73.98362492,33832,Customer,1973,1
1609,2019-06-17 17:26:06.9800,2019-06-17 17:52:56.9500,3167.0,Amsterdam Ave & W 73 St,40.77966809007312,-73.98093044757842,3506.0,Lexington Ave & E 120 St,40.8013066,-73.9398167,34988,Subscriber,1994,2
877,2019-06-22 14:04:12.6840,2019-06-22 14:18:50.3360,315.0,South St & Gouverneur Ln,40.70355377,-74.00670227,350.0,Clinton St & Grand St,40.71559509,-73.9870295,32363,Customer,1994,2
2493,2019-06-30 10:30:33.6840,2019-06-30 11:12:07.4500,128.0,MacDougal St & Prince St,40.72710258,-74.00297088,3113.0,Greenpoint Ave & Manhattan Ave,40.73026,-73.95394,39880,Subscriber,1988,1
206,2019-06-24 17:20:16.2510,2019-06-24 17:23:42.8210,3352.0,Sigourney St & Columbia St,40.67267243410948,-74.0087952464819,3347.0,Van Brunt St & Wolcott St,40.6773429,-74.01275056,29007,Customer,1990,1
525,2019-06-20 10:33:28.8590,2019-06-20 10:42:13.8680,3409.0,Bergen St & Smith St,40.6867443,-73.99063168,3397.0,Court St & Nelson St,40.6763947,-73.99869893,18490,Subscriber,1988,2
365,2019-06-02 19:12:06.5300,2019-06-02 19:18:12.2490,3496.0,1 Ave & E 110 St,40.7923272,-73.9383,3491.0,E 118 St & 1 Ave,40.79747,-73.93504,27901,Subscriber,1973,1
144,2019-06-24 14:05:23.6620,2019-06-24 14:07:48.0320,3747.0,E 84 St & 3 Ave,40.77755374298887,-73.95512759685516,3286.0,E 89 St & 3 Ave,40.7806284,-73.9521667,20881,Subscriber,1992,1
1449,2019-06-08 13:39:12.0970,2019-06-08 14:03:21.4900,334.0,W 20 St & 7 Ave,40.74238787,-73.99726235,447.0,8 Ave & W 52 St,40.76370739,-73.9851615,15378,Customer,1968,2
781,2019-06-30 15:13:24.4170,2019-06-30 15:26:26.2140,301.0,E 2 St & Avenue B,40.72217444,-73.98368779,335.0,Washington Pl & Broadway,40.72903917,-73.99404649,39406,Customer,1983,0
1067,2019-06-22 18:08:40.7280,2019-06-22 18:26:28.1660,3112.0,Milton St & Franklin St,40.72906,-73.95779,3075.0,Division Ave & Marcy Ave,40.70708701,-73.95796783,33757,Subscriber,1985,2
1034,2019-06-20 13:19:10.5140,2019-06-20 13:36:25.3400,3407.0,Union St & Nevins St,40.67909799721684,-73.98765474557877,3790.0,Henry St & Middagh St,40.7003,-73.991581,28080,Subscriber,1969,2
568,2019-06-06 10:01:27.6060,2019-06-06 10:10:56.3880,387.0,Centre St & Chambers St,40.71273266,-74.0046073,296.0,Division St & Bowery,40.71413089,-73.9970468,32129,Subscriber,1981,1
1056,2019-06-14 18:48:12.0900,2019-06-14 19:05:48.6840,470.0,W 20 St & 8 Ave,40.74345335,-74.00004031,530.0,11 Ave & W 59 St,40.77149671054441,-73.99046033620834,27974,Subscriber,1988,1
2001,2019-06-05 18:46:00.0320,2019-06-05 19:19:21.8730,477.0,W 41 St & 8 Ave,40.75640548,-73.9900262,3256.0,Pier 40 - Hudson River Park,40.7277140777778,-74.01129573583603,19906,Customer,1991,2
500,2019-06-28 16:10:42.9540,2019-06-28 16:19:03.8160,402.0,Broadway & E 22 St,40.7403432,-73.98955109,368.0,Carmine St & 6 Ave,40.73038599,-74.00214988,19767,Subscriber,1986,1
2439,2019-06-27 20:08:44.0980,2019-06-27 20:49:23.3900,445.0,E 10 St & Avenue A,40.72740794,-73.98142006,445.0,E 10 St & Avenue A,40.72740794,-73.98142006,32971,Customer,1989,2
5398,2019-06-04 16:56:18.9560,2019-06-04 18:26:17.6760,514.0,12 Ave & W 40 St,40.76087502,-74.00277668,3178.0,Riverside Dr & W 78 St,40.78414472,-73.98362492,30825,Customer,1969,0
633,2019-06-08 14:16:03.7290,2019-06-08 14:26:37.7060,275.0,Washington Ave & Greene Ave,40.68650065,-73.96563307,3339.0,Berkeley Pl & 6 Ave,40.6765304,-73.97846879,15003,Customer,1988,1
1062,2019-06-13 13:26:21.0510,2019-06-13 13:44:03.8710,264.0,Maiden Ln & Pearl St,40.70706456,-74.00731853,3656.0,E 2 St & Avenue A,40.72307749068673,-73.98583620786667,35147,Customer,1997,1
466,2019-06-19 10:17:36.3350,2019-06-19 10:25:22.4800,486.0,Broadway & W 29 St,40.7462009,-73.98855723,293.0,Lafayette St & E 8 St,40.73020660529954,-73.99102628231049,34263,Subscriber,1977,1
339,2019-06-30 14:28:41.6920,2019-06-30 14:34:21.6550,127.0,Barrow St & Hudson St,40.73172428,-74.00674436,328.0,Watts St & Greenwich St,40.72405549,-74.00965965,15493,Subscriber,1963,1
685,2019-06-06 18:54:07.3130,2019-06-06 19:05:32.4240,426.0,West St & Chambers St,40.71754834,-74.01322069,212.0,W 16 St & The High Line,40.74334935,-74.00681753,33324,Subscriber,1983,1
314,2019-06-15 19:15:53.6080,2019-06-15 19:21:08.5150,146.0,Hudson St & Reade St,40.71625008,-74.0091059,328.0,Watts St & Greenwich St,40.72405549,-74.00965965,29036,Subscriber,1961,2
488,2019-06-25 18:45:21.3220,2019-06-25 18:53:30.1270,3699.0,W 50 St & 9 Ave,40.76360467795863,-73.98917958140373,523.0,W 38 St & 8 Ave,40.75466591,-73.99138152,16984,Subscriber,1960,2
1016,2019-06-22 14:42:16.9250,2019-06-22 14:59:13.7090,2000.0,Front St & Washington St,40.70255088,-73.98940236,411.0,E 6 St & Avenue D,40.72228087,-73.97668709,27261,Subscriber,1988,1
229,2019-06-22 19:02:18.2970,2019-06-22 19:06:07.4610,340.0,Madison St & Clinton St,40.71269042,-73.98776323,311.0,Norfolk St & Broome St,40.7172274,-73.98802084,17107,Subscriber,1973,1
321,2019-06-16 09:20:37.2280,2019-06-16 09:25:59.0700,3711.0,E 13 St & Avenue A,40.72966729392978,-73.98067966103554,285.0,Broadway & E 14 St,40.73454567,-73.99074142,32702,Subscriber,1994,2
850,2019-06-23 17:14:44.9640,2019-06-23 17:28:55.6220,368.0,Carmine St & 6 Ave,40.73038599,-74.00214988,459.0,W 20 St & 11 Ave,40.746745,-74.007756,38525,Customer,1997,1
328,2019-06-22 12:04:51.9000,2019-06-22 12:10:20.8230,2003.0,1 Ave & E 18 St,40.73381219196632,-73.98054420948029,402.0,Broadway & E 22 St,40.7403432,-73.98955109,16691,Subscriber,1989,2
801,2019-06-19 11:06:54.4130,2019-06-19 11:20:15.7620,447.0,8 Ave & W 52 St,40.76370739,-73.9851615,486.0,Broadway & W 29 St,40.7462009,-73.98855723,31108,Subscriber,1986,1
897,2019-06-10 17:08:48.6270,2019-06-10 17:23:46.0670,366.0,Clinton Ave & Myrtle Ave,40.693261,-73.968896,2002.0,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,34248,Subscriber,1987,2
1206,2019-06-17 18:15:37.4700,2019-06-17 18:35:44.0460,3712.0,W 35 St & Dyer Ave,40.754691750226016,-73.99740189313889,3141.0,1 Ave & E 68 St,40.76500525,-73.95818491,18172,Subscriber,1969,0
372,2019-06-06 20:40:28.6750,2019-06-06 20:46:40.8360,321.0,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,321.0,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,16112,Customer,1969,0
275,2019-06-05 11:42:34.3930,2019-06-05 11:47:09.8330,167.0,E 39 St & 3 Ave,40.7489006,-73.97604882,359.0,E 47 St & Park Ave,40.75510267,-73.97498696,32820,Subscriber,1998,1
1112,2019-06-03 19:32:02.0180,2019-06-03 19:50:34.2390,3226.0,W 82 St & Central Park West,40.78275,-73.97137,469.0,Broadway & W 53 St,40.76344058,-73.98268129,33896,Subscriber,1986,1
782,2019-06-27 14:51:35.8850,2019-06-27 15:04:38.0510,3486.0,Schermerhorn St & Bond St,40.688417427540834,-73.98451656103134,3347.0,Van Brunt St & Wolcott St,40.6773429,-74.01275056,32583,Customer,1990,2
1145,2019-06-24 15:54:24.6740,2019-06-24 16:13:30.2330,3259.0,9 Ave & W 28 St,40.74937024193277,-73.99923384189606,3259.0,9 Ave & W 28 St,40.74937024193277,-73.99923384189606,38165,Subscriber,1963,1
404,2019-06-15 13:49:18.6630,2019-06-15 13:56:03.5890,3443.0,W 52 St & 6 Ave,40.76132983124814,-73.97982001304626,441.0,E 52 St & 2 Ave,40.756014,-73.967416,20221,Subscriber,1985,1
1150,2019-06-20 08:57:45.2280,2019-06-20 09:16:55.3120,3374.0,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,499.0,Broadway & W 60 St,40.76915505,-73.98191841,27533,Customer,1970,1
838,2019-06-11 19:00:11.2660,2019-06-11 19:14:09.4150,459.0,W 20 St & 11 Ave,40.746745,-74.007756,328.0,Watts St & Greenwich St,40.72405549,-74.00965965,25452,Subscriber,1978,2
683,2019-06-07 22:27:20.6840,2019-06-07 22:38:44.1130,128.0,MacDougal St & Prince St,40.72710258,-74.00297088,307.0,Canal St & Rutgers St,40.71427487,-73.98990025,19140,Subscriber,1989,1
1081,2019-06-23 13:58:52.8870,2019-06-23 14:16:54.1110,3726.0,Center Blvd & 51 Ave,40.74336608027021,-73.95960688591003,3726.0,Center Blvd & 51 Ave,40.74336608027021,-73.95960688591003,30957,Customer,1969,0
529,2019-06-11 19:04:54.1100,2019-06-11 19:13:43.4910,530.0,11 Ave & W 59 St,40.77149671054441,-73.99046033620834,3163.0,Central Park West & W 68 St,40.7734066,-73.97782542,20766,Subscriber,1981,1
933,2019-06-01 12:37:32.5210,2019-06-01 12:53:06.2760,3364.0,Carroll St & 5 Ave,40.6751622,-73.9814832,3349.0,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984,30434,Subscriber,1978,1
2602,2019-06-11 15:35:25.5450,2019-06-11 16:18:47.6700,3092.0,Berry St & N 8 St,40.7190095,-73.95852515,3617.0,28 Ave & 35 St,40.7671,-73.9169858,30753,Subscriber,1982,1
696,2019-06-12 23:37:59.3870,2019-06-12 23:49:35.8020,296.0,Division St & Bowery,40.71413089,-73.9970468,293.0,Lafayette St & E 8 St,40.73020660529954,-73.99102628231049,28282,Customer,1969,0
771,2019-06-03 17:11:22.5780,2019-06-03 17:24:13.7950,359.0,E 47 St & Park Ave,40.75510267,-73.97498696,3375.0,3 Ave & E 72 St,40.7699426,-73.96060712,26893,Subscriber,1974,1
682,2019-06-28 14:30:33.3380,2019-06-28 14:41:56.0400,459.0,W 20 St & 11 Ave,40.746745,-74.007756,417.0,Barclay St & Church St,40.71291224,-74.01020234,26351,Subscriber,1976,1
245,2019-06-02 15:41:03.1520,2019-06-02 15:45:08.8130,3002.0,South End Ave & Liberty St,40.711512,-74.015756,426.0,West St & Chambers St,40.71754834,-74.01322069,30161,Subscriber,1989,2
365,2019-06-24 19:15:01.1700,2019-06-24 19:21:06.5610,530.0,11 Ave & W 59 St,40.77149671054441,-73.99046033620834,3724.0,7 Ave & Central Park South,40.7667405590595,-73.9790689945221,15402,Subscriber,1993,1
1388,2019-06-09 12:04:21.2330,2019-06-09 12:27:30.1730,3656.0,E 2 St & Avenue A,40.72307749068673,-73.98583620786667,507.0,E 25 St & 2 Ave,40.73912601,-73.97973776,29106,Customer,1994,2
434,2019-06-12 10:57:57.2470,2019-06-12 11:05:11.6560,461.0,E 20 St & 2 Ave,40.73587678,-73.98205027,334.0,W 20 St & 7 Ave,40.74238787,-73.99726235,19571,Subscriber,1962,1
417,2019-06-25 12:16:01.2590,2019-06-25 12:22:58.4960,440.0,E 45 St & 3 Ave,40.75255434,-73.97282625,3707.0,Lexington Ave & E 26 St,40.741459,-73.983293,38603,Subscriber,1991,1
739,2019-06-29 15:11:32.4010,2019-06-29 15:23:51.9610,528.0,2 Ave & E 31 St,40.74290902,-73.97706058,482.0,W 15 St & 7 Ave,40.73935542,-73.99931783,39215,Subscriber,1988,2
404,2019-06-03 09:52:53.6410,2019-06-03 09:59:37.6780,151.0,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,3467.0,W Broadway & Spring Street,40.72494672359416,-74.00165855884552,30020,Subscriber,1985,1
901,2019-06-13 19:29:50.3570,2019-06-13 19:44:51.7430,525.0,W 34 St & 11 Ave,40.75594159,-74.0021163,530.0,11 Ave & W 59 St,40.77149671054441,-73.99046033620834,25820,Subscriber,1995,1
2112,2019-06-27 16:42:28.1920,2019-06-27 17:17:40.6920,3400.0,E 110 St & Madison Ave,40.7961535,-73.94782145,468.0,Broadway & W 56 St,40.7652654,-73.98192338,35215,Subscriber,1990,2
1037,2019-06-17 07:33:02.5760,2019-06-17 07:50:20.1770,3140.0,1 Ave & E 78 St,40.77140426,-73.9535166,3443.0,W 52 St & 6 Ave,40.76132983124814,-73.97982001304626,19968,Subscriber,1984,1
644,2019-06-11 17:50:55.4420,2019-06-11 18:01:39.9490,3417.0,Baltic St & 5 Ave,40.6795766,-73.97854971,3232.0,Bond St & Fulton St,40.68962188790333,-73.98304268717766,34351,Subscriber,1968,2
701,2019-06-13 16:56:31.5410,2019-06-13 17:08:13.0030,461.0,E 20 St & 2 Ave,40.73587678,-73.98205027,519.0,Pershing Square North,40.751873,-73.977706,35307,Subscriber,1983,1
1062,2019-06-07 17:09:30.6400,2019-06-07 17:27:12.9320,3746.0,6 Ave & Broome St,40.724308321602166,-74.00473035871983,453.0,W 22 St & 8 Ave,40.74475148,-73.99915362,17214,Subscriber,1965,1
608,2019-06-05 17:27:41.8380,2019-06-05 17:37:49.9720,414.0,Pearl St & Anchorage Pl,40.70281858,-73.98765762,239.0,Willoughby St & Fleet St,40.69196566,-73.9813018,32861,Subscriber,1981,2
1385,2019-06-26 08:13:32.2590,2019-06-26 08:36:38.2200,372.0,Franklin Ave & Myrtle Ave,40.694546087246025,-73.95801365375519,297.0,E 15 St & 3 Ave,40.734232,-73.986923,18209,Subscriber,1985,1
1065,2019-06-04 18:52:05.1230,2019-06-04 19:09:50.5020,3664.0,North Moore St & Greenwich St,40.72019521437465,-74.0103006362915,325.0,E 19 St & 3 Ave,40.73624527,-73.98473765,31486,Subscriber,1990,1
810,2019-06-11 07:52:36.9730,2019-06-11 08:06:07.9410,3178.0,Riverside Dr & W 78 St,40.78414472,-73.98362492,3282.0,5 Ave & E 88 St,40.78307,-73.95939,21577,Subscriber,1962,2
1330,2019-06-02 00:51:07.1170,2019-06-02 01:13:17.7160,324.0,DeKalb Ave & Hudson Ave,40.689888,-73.981013,3778.0,Irving Ave & DeKalb Ave,40.7027,-73.92095,30448,Customer,1992,1
1523,2019-06-09 18:52:25.5750,2019-06-09 19:17:48.7220,368.0,Carmine St & 6 Ave,40.73038599,-74.00214988,327.0,Vesey Pl & River Terrace,40.7153379,-74.01658354,27949,Customer,1989,0
2385,2019-06-28 19:54:46.7480,2019-06-28 20:34:32.1730,495.0,W 47 St & 10 Ave,40.76269882,-73.99301222,403.0,E 2 St & 2 Ave,40.72502876,-73.99069656,28658,Subscriber,1960,2
1922,2019-06-12 17:59:36.3520,2019-06-12 18:31:39.0980,359.0,E 47 St & Park Ave,40.75510267,-73.97498696,3002.0,South End Ave & Liberty St,40.711512,-74.015756,29984,Subscriber,1991,1
271,2019-06-05 07:21:55.8170,2019-06-05 07:26:27.3350,366.0,Clinton Ave & Myrtle Ave,40.693261,-73.968896,239.0,Willoughby St & Fleet St,40.69196566,-73.9813018,34384,Subscriber,1961,1
169,2019-06-02 00:14:06.9710,2019-06-02 00:16:56.7930,3086.0,Graham Ave & Conselyea St,40.715143,-73.944507,3430.0,Richardson St & N Henry St,40.71907891179564,-73.94223690032959,27391,Subscriber,1988,1
646,2019-06-27 18:07:10.2680,2019-06-27 18:17:57.1480,514.0,12 Ave & W 40 St,40.76087502,-74.00277668,462.0,W 22 St & 10 Ave,40.74691959,-74.00451887,32560,Subscriber,1991,1
288,2019-06-05 15:42:38.5310,2019-06-05 15:47:27.1750,336.0,Sullivan St & Washington Sq,40.73047747,-73.99906065,293.0,Lafayette St & E 8 St,40.73020660529954,-73.99102628231049,20948,Subscriber,1963,1
1280,2019-06-16 10:19:03.1150,2019-06-16 10:40:24.1000,494.0,W 26 St & 8 Ave,40.74734825,-73.99723551,257.0,Lispenard St & Broadway,40.71939226,-74.00247214,32979,Subscriber,1996,1
632,2019-06-11 11:41:13.6870,2019-06-11 11:51:45.8950,3756.0,White St & Moore St,40.704508,-73.9351,3086.0,Graham Ave & Conselyea St,40.715143,-73.944507,27005,Customer,1969,0
265,2019-06-27 07:44:34.4970,2019-06-27 07:48:59.5100,3231.0,E 67 St & Park Ave,40.76780080148132,-73.96592080593109,3378.0,E 76 St & Park Ave,40.773763,-73.96222088,26596,Subscriber,1943,1
399,2019-06-25 09:54:17.6680,2019-06-25 10:00:57.3550,3711.0,E 13 St & Avenue A,40.72966729392978,-73.98067966103554,3263.0,Cooper Square & Astor Pl,40.72951496224949,-73.99075269699097,38822,Subscriber,1992,2
2113,2019-06-09 16:58:45.8050,2019-06-09 17:33:58.8580,3164.0,Columbus Ave & W 72 St,40.7770575,-73.97898475,368.0,Carmine St & 6 Ave,40.73038599,-74.00214988,32452,Customer,1969,0
374,2019-06-22 09:03:18.2840,2019-06-22 09:09:32.7340,3556.0,24 St & 41 Ave,40.7527085,-73.9397405,3561.0,37 Ave & 35 St,40.7531106,-73.9279917,30554,Subscriber,1980,1
687,2019-06-13 07:47:23.3750,2019-06-13 07:58:51.0470,470.0,W 20 St & 8 Ave,40.74345335,-74.00004031,3711.0,E 13 St & Avenue A,40.72966729392978,-73.98067966103554,20011,Customer,1988,1
672,2019-06-06 11:38:31.1880,2019-06-06 11:49:43.3070,3244.0,University Pl & E 8 St,40.73143724085228,-73.99490341544151,341.0,Stanton St & Mangin St,40.71782143,-73.97628939,18495,Subscriber,1981,1
500,2019-06-30 16:55:23.2050,2019-06-30 17:03:44.0320,3367.0,5 Ave & E 103 St,40.7922553,-73.95249933,3341.0,Central Park West & W 102 St,40.795346,-73.96186,21358,Subscriber,1953,2
578,2019-06-07 16:03:58.7740,2019-06-07 16:13:36.8750,522.0,E 51 St & Lexington Ave,40.75714758,-73.97207836,529.0,W 42 St & 8 Ave,40.7575699,-73.99098507,25043,Subscriber,1970,1
674,2019-06-18 20:54:34.8990,2019-06-18 21:05:49.2740,3355.0,E 66 St & Madison Ave,40.76800889305947,-73.96845281124115,422.0,W 59 St & 10 Ave,40.770513,-73.988038,19612,Subscriber,1962,2
554,2019-06-08 14:44:31.7770,2019-06-08 14:53:46.1900,3236.0,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643188,3236.0,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643188,31646,Subscriber,1968,1
230,2019-06-14 09:47:34.9130,2019-06-14 09:51:24.9750,3538.0,W 110 St & Amsterdam Ave,40.802692,-73.96295,3542.0,Amsterdam Ave & W 119 St,40.8086249,-73.9596214,15361,Subscriber,1987,1
1290,2019-06-17 12:38:40.6510,2019-06-17 13:00:11.5960,316.0,Fulton St & William St,40.70955958,-74.00653609,482.0,W 15 St & 7 Ave,40.73935542,-73.99931783,28890,Subscriber,1963,2
335,2019-06-05 17:19:04.3280,2019-06-05 17:24:39.5940,3142.0,1 Ave & E 62 St,40.7612274,-73.96094022,3140.0,1 Ave & E 78 St,40.77140426,-73.9535166,26610,Subscriber,1994,1
547,2019-06-21 23:05:36.6850,2019-06-21 23:14:44.3330,465.0,Broadway & W 41 St,40.75513557,-73.98658032,423.0,W 54 St & 9 Ave,40.76584941,-73.98690506,21302,Subscriber,1999,1
291,2019-06-16 19:15:28.7390,2019-06-16 19:20:20.7330,3263.0,Cooper Square & Astor Pl,40.72951496224949,-73.99075269699097,317.0,E 6 St & Avenue B,40.72453734,-73.98185424,35027,Subscriber,1969,0
1194,2019-06-12 17:47:49.3870,2019-06-12 18:07:44.2460,151.0,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,453.0,W 22 St & 8 Ave,40.74475148,-73.99915362,35095,Subscriber,1981,1
255,2019-06-07 22:06:13.9160,2019-06-07 22:10:29.1200,3788.0,E 12 St & 4 Av,40.73269,-73.98974,3263.0,Cooper Square & Astor Pl,40.72951496224949,-73.99075269699097,28680,Subscriber,1971,1
882,2019-06-02 14:44:03.7390,2019-06-02 14:58:46.4710,3148.0,E 84 St & 1 Ave,40.77565541,-73.95068615,3734.0,E 58 St &  1 Ave (NW Corner),40.759125,-73.962658,16360,Subscriber,1978,1
793,2019-06-04 17:41:06.9120,2019-06-04 17:54:20.7220,3461.0,Murray St & Greenwich St,40.71485150526252,-74.01122331619263,502.0,Henry St & Grand St,40.714215,-73.981346,31963,Subscriber,1968,1
1411,2019-06-01 11:58:00.6930,2019-06-01 12:21:32.1120,3674.0,Jay St & York St,40.70140317257725,-73.98672670125961,3399.0,7 St & 3 Ave,40.67260298150126,-73.98983001708984,31531,Subscriber,1959,1
2201,2019-06-01 18:59:24.5840,2019-06-01 19:36:05.8240,382.0,University Pl & E 14 St,40.73492695,-73.99200509,3082.0,Hope St & Union Ave,40.71167351,-73.95141312,28437,Subscriber,1991,2
800,2019-06-11 10:14:04.3270,2019-06-11 10:27:24.3530,3641.0,Broadway & W 25 St,40.74286877312112,-73.98918628692627,401.0,Allen St & Rivington St,40.72019576,-73.98997825,34296,Subscriber,1992,1
789,2019-06-12 08:00:06.9760,2019-06-12 08:13:16.5280,3656.0,E 2 St & Avenue A,40.72307749068673,-73.98583620786667,309.0,Murray St & West St,40.7149787,-74.013012,25603,Subscriber,1991,1
